[BeGaze]
Converted from:	F:\1. ON ROAD - Track\007 DV\007 DV Rested 20130427\SMI\007 DV 20130427 - Rested.idf
Date:	12.08.2014 13:44:34
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	007 DV 20130427 - Rested
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	136	5892300178	5892320187	20009	416.10	191.10	419.06	189.68	0.67	109.02	1.00	33.67	24.21	-2516.19	863.15
Saccade L	1	137	5892499931	5892540258	40327	382.62	233.84	379.75	170.80	19.56	1131.09	0.50	485.16	27575.94	-26240.50	25759.20
Saccade L	1	138	5892740015	5892759665	19650	390.24	219.25	393.76	301.44	2.76	210.14	1.00	140.42	1763.52	-3432.03	2283.71
Saccade L	1	139	5893059309	5893079343	20034	381.58	384.73	382.09	393.04	0.20	21.28	1.00	10.19	397.38	-408.98	278.06
Saccade L	1	140	5893658827	5893738884	80057	392.76	179.48	395.58	178.50	62.52	1095.61	1.00	780.93	27256.93	-27322.51	13686.86
Saccade L	1	141	5897114827	5897135882	21055	360.28	210.27	359.49	212.49	0.15	10.12	0.00	7.29	16.00	-167.89	91.22
Saccade L	1	142	5899172591	5899192480	19889	328.19	219.55	308.87	214.36	0.31	51.14	1.00	15.53	1245.38	-1061.59	822.81
Saccade L	1	143	5900432421	5900451227	18806	273.06	171.81	272.85	171.03	0.09	8.28	1.00	4.91	48.16	-155.41	67.90
Saccade L	1	144	5901909504	5901929950	20446	313.91	176.19	315.24	174.72	0.11	6.63	0.00	5.57	-36.78	-64.62	49.17
Saccade L	1	145	5902429172	5902448974	19802	286.92	182.90	288.48	184.35	0.08	5.44	1.00	3.98	97.76	-25.12	60.18
Saccade L	1	146	5903148029	5903168243	20214	318.35	160.19	320.42	159.80	0.12	6.81	1.00	5.85	256.68	-3.47	96.02
Saccade L	1	147	5903947208	5904047381	100173	329.86	160.87	342.06	165.28	41.76	830.61	0.81	416.88	20487.58	-20488.16	17475.57
Saccade L	1	148	5904506569	5904527881	21312	411.56	195.31	412.98	196.30	0.10	5.54	0.00	4.47	26.81	-27.45	26.34
Saccade L	1	149	5906884042	5906903849	19807	439.35	205.17	480.63	195.96	1.06	108.09	1.00	53.47	2593.46	-2616.18	2275.04
Saccade L	1	150	5908282460	5908302331	19871	421.90	224.98	420.42	226.60	0.09	5.61	1.00	4.76	467.31	-26.17	166.83
Saccade L	1	151	5908542103	5908562173	20070	364.43	222.74	318.37	230.54	0.90	119.38	1.00	44.86	2934.31	-2934.06	2270.56
Saccade L	1	152	5909361192	5909401201	40009	333.18	236.02	335.70	233.72	16.70	1003.14	0.50	417.52	24965.90	-24822.03	24412.43
Saccade L	1	153	5909740673	5909760782	20109	352.45	196.81	294.45	185.94	1.13	150.78	1.00	56.03	3700.41	-3623.17	2934.94
Saccade L	1	154	5910020921	5910040439	19518	229.83	155.54	230.73	149.61	0.58	87.09	0.00	29.47	128.10	-2046.19	792.55
Saccade L	1	155	5910479941	5910499829	19888	279.06	124.17	229.77	93.42	1.45	148.45	1.00	73.13	3382.10	-3607.39	3197.84
Saccade L	1	156	5910879590	5910899456	19866	240.77	112.00	247.35	113.37	0.34	22.71	1.00	17.07	39.69	-138.13	78.10
Saccade L	1	157	5911378830	5911398886	20056	259.34	89.66	333.64	125.40	1.38	210.61	1.00	68.81	5000.09	-4958.97	3353.16
Saccade L	1	158	5912337832	5912357841	20009	376.30	172.34	374.89	173.03	0.11	9.55	1.00	5.71	-71.82	-138.49	115.91
Saccade L	1	159	5913018172	5913037100	18928	399.96	222.96	398.22	224.97	0.19	13.55	1.00	10.11	-45.63	-169.09	120.80
Saccade L	1	160	5913856107	5913876114	20007	330.59	211.29	327.38	214.38	0.85	151.85	0.00	42.39	170.44	-3751.18	1392.73
Saccade L	1	161	5914335575	5914355536	19961	384.39	214.25	410.99	226.67	1.09	132.85	0.00	54.66	1791.52	-3136.12	2199.04
Saccade L	1	162	5914735128	5914755219	20091	400.76	242.79	349.55	209.50	0.95	156.06	1.00	47.47	3829.84	-3816.49	2637.60
Saccade L	1	163	5916273524	5916293460	19936	300.86	187.79	271.15	176.27	0.57	81.43	1.00	28.78	1840.00	-2001.03	1390.70
Saccade L	1	164	5916692961	5916713238	20277	317.26	196.58	326.22	207.19	0.71	88.20	0.00	34.87	724.32	-1973.03	1159.88
Saccade L	1	165	5917052583	5917212677	160094	314.79	259.05	295.96	194.18	83.32	944.21	0.38	520.47	20938.33	-22316.26	9116.32
