[BeGaze]
Converted from:	F:\1. ON ROAD - Track\003 RB\003 RB 20130202 Rested\SMI\003RB 20130201 - Rested.idf
Date:	08.08.2014 15:40:53
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	003RB 20130201 - Rested
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	91	6456175605	6456194557	18952	409.30	229.69	441.30	253.24	12.14	1278.69	1.00	640.66	2538.20	-2538.20	2494.19
Saccade L	1	92	6460549598	6460589597	39999	338.08	249.26	343.16	235.40	28.53	1266.06	0.51	713.18	31651.41	-31439.36	24383.02
Saccade L	1	93	6461228846	6461248892	20046	300.04	230.77	269.54	229.71	1.17	139.74	0.00	58.61	1606.97	-3417.74	2298.97
Saccade L	1	94	6461788214	6461808265	20051	346.48	241.17	346.05	243.53	0.14	8.88	1.00	7.05	96.12	-50.13	58.95
Saccade L	1	95	6461987964	6462087887	99923	356.17	301.86	363.39	426.97	74.75	1409.04	0.60	748.04	31299.99	-35122.22	19670.77
Saccade L	1	96	6466103364	6466143362	39998	347.32	239.32	362.22	355.27	3.36	181.29	1.00	84.06	3444.41	-4470.27	2968.41
Saccade L	1	97	6467102257	6467122266	20009	339.57	252.93	296.31	255.86	0.63	110.78	1.00	31.66	2725.20	-2518.38	1810.29
Saccade L	1	98	6467741485	6467762611	21126	301.89	225.74	354.31	224.66	0.89	133.99	1.00	42.24	3286.73	-3137.44	2377.96
Saccade L	1	99	6470098864	6470118891	20027	397.80	245.25	399.24	246.98	0.10	6.37	1.00	4.77	90.09	-9.20	46.20
Saccade L	1	100	6470338665	6470358989	20324	325.03	242.94	325.23	241.25	1.23	129.52	1.00	60.64	-83.82	-3129.70	1913.45
