[BeGaze]
Converted from:	F:\1. ON ROAD - Track\007 DV\007 DV Sleep Deprived 20130511\SMI\007 DV 20130511 - Sleep Deprived.idf
Date:	12.08.2014 13:50:55
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	007 DV 20130511 - Sleep Deprived
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	161	5549660979	5549680936	19957	342.63	200.78	343.71	198.25	0.12	7.02	1.00	6.10	56.40	-4.13	20.31
Saccade L	1	162	5551598723	5551619087	20364	364.94	196.03	365.97	197.57	0.11	7.03	0.00	5.63	-43.43	-68.46	52.11
Saccade L	1	163	5552377862	5552397861	19999	359.47	188.59	359.82	185.30	0.21	16.73	1.00	10.36	-59.14	-207.01	121.38
Saccade L	1	164	5552837352	5552877360	40008	358.72	248.59	335.73	368.97	4.58	168.87	1.00	114.42	3041.88	-4108.81	2275.20
Saccade L	1	165	5552997230	5553037087	39857	347.74	389.15	351.13	404.44	20.59	1297.20	1.00	516.55	32148.44	-32380.28	31817.45
Saccade L	1	166	5556114056	5556133628	19572	354.10	177.07	354.38	176.45	0.03	2.49	1.00	1.39	47.08	25.20	38.59
Saccade L	1	167	5557552113	5557592105	39992	351.14	171.92	346.81	310.85	4.22	201.21	0.50	105.51	4865.75	-3572.69	3295.24
Saccade L	1	168	5558091513	5558112550	21037	326.15	219.27	336.58	178.32	6.11	994.31	0.00	290.39	2699.66	-23376.23	9227.08
Saccade L	1	169	5560448872	5560468928	20056	345.83	179.14	345.48	178.90	0.04	3.79	1.00	1.90	17.56	-67.20	30.18
Saccade L	1	170	5562246868	5562266924	20056	377.47	167.34	391.39	175.71	1.17	172.47	0.00	58.54	836.91	-4008.54	1907.85
Saccade L	1	171	5562726377	5562746300	19923	346.85	171.82	334.24	167.53	1.16	139.64	0.00	57.99	-525.62	-3410.09	1569.34
Saccade L	1	172	5563825138	5563845126	19988	322.30	205.67	324.24	200.43	0.30	20.62	1.00	15.19	-83.60	-180.59	140.95
Saccade L	1	173	5565243480	5565363369	119889	293.01	265.19	306.94	174.68	40.45	999.74	0.00	337.39	21720.23	-23403.47	14115.63
Saccade L	1	174	5566382201	5566402589	20388	315.32	192.51	282.46	192.48	0.64	83.99	1.00	31.31	1965.08	-1965.07	1532.68
Saccade L	1	175	5567341085	5567361114	20029	337.11	207.27	384.64	207.85	0.69	121.48	1.00	34.55	2967.06	-2979.07	2022.18
Saccade L	1	176	5568280128	5568300301	20173	301.07	205.86	299.05	207.23	0.12	7.19	1.00	5.78	48.42	-25.85	39.59
Saccade L	1	177	5570398092	5570417729	19637	227.87	198.93	169.51	184.95	0.91	153.33	1.00	46.59	3686.04	-3630.68	2511.95
Saccade L	1	178	5570937091	5570957116	20025	229.56	154.29	232.11	154.16	0.15	9.36	1.00	7.46	29.29	2.09	16.86
Saccade L	1	179	5571216838	5571236863	20025	205.84	166.30	166.69	174.66	1.44	158.92	0.00	71.72	2529.12	-3360.55	2796.92
Saccade L	1	180	5572096175	5572115847	19672	195.16	129.13	200.02	130.50	0.23	12.89	1.00	11.65	116.32	-91.18	69.20
Saccade L	1	181	5574453223	5574473225	20002	358.97	218.06	360.80	215.37	0.15	11.94	0.00	7.74	76.68	-161.27	125.13
Saccade L	1	182	5576592084	5576750597	158513	346.17	254.82	353.52	202.98	105.69	1085.39	0.00	666.76	25455.49	-26442.95	12980.94
Saccade L	1	183	5578568580	5578589840	21260	317.95	265.22	329.01	252.37	6.17	1046.39	0.00	290.33	1083.23	-24369.65	8514.72
Saccade L	1	184	5579127907	5579147997	20090	381.56	227.79	381.83	228.89	0.10	6.66	1.00	5.19	84.54	-93.90	69.17
