[BeGaze]
Converted from:	F:\1. ON ROAD - Track\008 AH\008 AH 20130928 Sleep Deprived\SMI\008 AH 201230928 - Sleep Deprived.idf
Date:	08.08.2014 16:55:46
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	008 AH 201230928 - Sleep Deprived
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	92	6330519312	6330539331	20019	378.42	462.86	404.22	391.75	1.81	193.25	1.00	90.38	4695.63	-3228.75	3822.05
Saccade L	1	93	6330938815	6330958800	19985	406.35	309.11	407.36	310.58	0.07	4.56	1.00	3.74	51.61	-7.86	29.07
Saccade L	1	94	6332816702	6332836674	19972	357.01	362.76	356.25	365.26	0.10	6.66	1.00	4.98	111.68	-15.08	53.21
Saccade L	1	95	6333176632	6333216328	39696	420.04	367.52	423.83	362.37	30.00	1792.01	0.50	755.74	42424.83	-44641.82	43321.94
Saccade L	1	96	6334115307	6334155171	39864	382.46	594.38	398.40	343.83	38.50	1749.86	0.00	965.82	43746.51	-43537.59	32754.59
Saccade L	1	97	6339969013	6339988674	19661	385.92	381.12	387.62	383.93	0.16	9.06	1.00	8.00	-16.91	-135.66	66.03
Saccade L	1	98	6342086336	6342186288	99952	323.62	345.51	323.93	343.13	74.36	1192.36	0.00	743.91	29809.11	-29809.11	21252.19
Saccade L	1	99	6343205072	6343225064	19992	339.60	319.27	329.12	300.08	0.59	55.89	1.00	29.48	1270.88	-1259.86	1205.15
Saccade L	1	100	6345522576	6345542557	19981	417.20	307.98	422.05	309.47	0.11	12.95	1.00	5.53	284.81	-191.96	159.83
Saccade L	1	101	6348179546	6348199592	20046	425.58	335.72	436.97	358.35	0.61	64.73	1.00	30.27	1494.40	-1540.20	1343.88
Saccade L	1	102	6352714508	6352734435	19927	403.11	377.62	354.89	356.86	1.10	134.14	1.00	55.17	3313.20	-3313.54	2288.16
Saccade L	1	103	6353913319	6353954120	40801	365.08	371.91	367.92	372.03	27.88	1700.58	1.00	683.22	42398.87	-42354.48	42344.30
Saccade L	1	104	6354492557	6354532441	39884	381.06	389.05	378.76	391.03	28.37	1772.93	1.00	711.38	44195.72	-44288.14	44143.18
Saccade L	1	105	6355311657	6355352751	41094	338.67	345.49	361.56	350.86	20.55	1266.55	1.00	500.15	31559.33	-31588.45	30932.76
Saccade L	1	106	6355471557	6355511378	39821	359.92	354.00	361.17	353.42	20.29	1270.24	1.00	509.44	31681.88	-31712.08	31680.34
Saccade L	1	107	6355811066	6356130686	319620	372.48	356.29	350.00	346.21	200.84	1519.06	0.81	628.37	37612.24	-37976.51	18865.83
Saccade L	1	108	6357089547	6357629206	539659	399.44	361.31	390.36	352.33	366.91	1366.09	0.85	679.90	34152.26	-34148.11	22157.12
Saccade L	1	109	6358648911	6358667993	19082	409.55	317.06	424.55	330.18	0.54	56.19	1.00	28.17	1332.10	-1063.40	1200.73
Saccade L	1	110	6358887566	6358907817	20251	409.77	352.96	357.81	355.57	1.17	132.93	1.00	57.53	3206.38	-3199.94	2774.50
Saccade L	1	111	6359826829	6359847709	20880	441.66	348.24	441.99	347.66	0.05	3.54	1.00	2.39	70.72	-67.57	61.36
Saccade L	1	112	6363662393	6363842282	179889	395.00	314.97	374.39	328.15	113.89	1252.04	1.00	633.11	30798.00	-31156.06	16796.43
Saccade L	1	113	6364900893	6364920821	19928	408.96	370.93	407.95	368.71	0.12	7.33	1.00	5.84	49.55	-96.48	63.66
Saccade L	1	114	6367358190	6367398073	39883	394.20	298.67	389.18	310.09	42.26	1552.10	1.00	1059.67	185.17	-31051.36	17468.13
Saccade L	1	115	6373832037	6373850815	18778	406.68	353.37	406.01	409.56	1.64	143.59	1.00	87.56	3488.07	-1747.62	1828.54
Saccade L	1	116	6374050679	6374090616	39937	389.86	486.24	387.56	489.15	29.65	1842.27	1.00	742.40	45820.02	-45983.84	45706.99
Saccade L	1	117	6374190449	6374210538	20089	382.33	488.82	388.48	721.54	3.05	592.85	1.00	151.60	14759.53	-14602.15	9828.74
Saccade L	1	118	6377366952	6377446823	79871	388.08	349.45	378.38	352.10	59.70	1311.28	0.25	747.50	32726.88	-32585.81	21754.07
Saccade L	1	119	6378226585	6378246007	19422	452.25	343.63	452.04	340.85	0.26	29.54	1.00	13.28	-113.96	-560.24	306.73
Saccade L	1	120	6378945200	6378985204	40004	429.47	376.73	429.68	458.58	3.51	137.81	0.00	87.67	2648.49	-1577.91	1549.23
Saccade L	1	121	6379604459	6379644453	39994	406.57	291.70	404.46	292.63	36.90	1556.34	1.00	922.53	17913.61	-31359.50	21903.93
Saccade L	1	122	6381082836	6381102827	19991	405.34	361.82	388.85	409.57	1.46	129.08	1.00	73.14	3143.07	-1686.87	1956.95
Saccade L	1	123	6381262536	6381323625	61089	358.21	475.09	504.30	737.94	7.87	675.19	1.00	128.91	15411.18	-16785.93	7023.86
Saccade L	1	124	6381562339	6381582194	19855	514.59	719.07	383.91	706.90	1.74	335.06	1.00	87.47	8198.14	-8298.48	5503.47
Saccade L	1	125	6383260318	6383300327	40009	411.10	331.68	409.68	329.80	26.41	1628.96	0.50	660.11	40351.24	-40681.03	40346.71
Saccade L	1	126	6387655436	6387716508	61072	384.76	378.91	385.81	411.58	36.54	1728.57	1.00	598.38	41712.35	-43169.21	33963.52
Saccade L	1	127	6388194770	6388234765	39995	384.09	360.31	384.62	362.59	26.94	1682.18	1.00	673.55	41990.85	-42013.53	41920.32
Saccade L	1	128	6392050584	6392070555	19971	382.22	362.93	368.99	352.57	0.82	94.78	0.00	40.87	564.82	-2234.17	1262.45
Saccade L	1	129	6392490124	6392610286	120162	383.78	368.01	386.26	370.31	92.61	1731.85	1.00	770.71	43242.57	-43244.14	43213.48
Saccade L	1	130	6394927322	6394967328	40006	323.98	350.79	340.88	353.69	29.20	1235.89	1.00	730.01	30060.36	-30817.02	22885.27
