[BeGaze]
Converted from:	F:\1. ON ROAD - Track\004 CW\004CW 20121208 Sleep Deprived\SMI\004CW 20121208 - Sleep Deprived.idf
Date:	08.08.2014 15:57:24
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	004CW 20121208 - Sleep Deprived
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	120	6470023588	6470063882	40294	304.14	259.87	191.35	167.20	3.29	186.98	0.50	81.70	4576.88	-4498.85	4413.92
Saccade L	1	121	6470363544	6470403193	39649	195.64	194.99	392.40	218.85	5.20	327.46	0.50	131.15	8015.15	-6934.08	5340.86
Saccade L	1	122	6471841565	6472181332	339767	404.10	266.78	362.04	503.87	226.54	1997.09	0.59	666.74	49255.06	-49856.39	21365.10
Saccade L	1	123	6473140185	6473160408	20223	389.06	234.24	433.84	230.33	1.28	114.87	1.00	63.24	2807.78	-2652.94	2539.23
Saccade L	1	124	6473599592	6473619655	20063	427.12	248.04	392.62	250.43	1.08	117.76	0.00	54.01	2174.94	-2731.26	2294.41
Saccade L	1	125	6475297733	6475337658	39925	406.71	308.74	406.46	302.38	30.68	1283.10	0.00	768.52	32077.56	-32001.69	24026.75
Saccade L	1	126	6477315440	6477335402	19962	371.20	305.63	351.27	304.20	0.96	94.25	0.00	48.12	161.90	-2292.18	1220.11
Saccade L	1	127	6478055520	6478094530	39010	401.71	-382.46	364.00	307.50	31.75	1389.64	0.00	813.94	34741.08	-32478.96	25154.61
Saccade L	1	128	6480591835	6480611674	19839	347.71	270.51	346.41	270.93	0.09	6.18	0.00	4.51	-54.01	-86.65	66.39
Saccade L	1	129	6480751781	6480811604	59823	346.33	270.06	349.37	263.44	34.01	1704.63	0.33	568.45	42583.75	-42147.88	17060.11
Saccade L	1	130	6481052249	6481091178	38929	344.42	250.67	343.59	254.24	26.15	1673.88	1.00	671.64	41746.84	-41727.39	41592.76
Saccade L	1	131	6482489676	6482529537	39861	335.62	325.86	338.00	328.03	29.82	1865.77	1.00	747.98	46501.34	-46569.79	46470.67
Saccade L	1	132	6484648247	6484667197	18950	343.68	360.34	333.60	350.46	0.47	56.95	0.00	24.61	872.50	-1316.83	1003.60
Saccade L	1	133	6485266574	6485306494	39920	338.95	350.84	341.01	349.82	19.69	1229.33	1.00	493.20	30653.24	-30679.07	30641.55
Saccade L	1	134	6489942539	6489961290	18751	375.16	346.27	376.79	346.06	0.08	5.89	0.00	4.12	41.47	-50.15	43.44
Saccade L	1	135	6490201034	6490400780	199746	399.60	343.50	400.85	342.79	167.97	1821.74	0.90	840.94	45407.22	-45497.22	37695.80
Saccade L	1	136	6490840623	6490860326	19703	471.71	347.45	521.73	353.71	1.63	128.81	1.00	82.67	2801.75	-3054.85	2263.17
Saccade L	1	137	6491799163	6491819197	20034	530.87	345.50	503.52	342.23	0.50	70.38	1.00	24.84	1543.73	-1665.14	1099.43
Saccade L	1	138	6492339786	6492358536	18750	413.57	335.03	411.74	334.93	0.07	5.24	1.00	3.95	27.78	-39.86	27.17
