[BeGaze]
Converted from:	F:\1. ON ROAD - Track\010 NK\010 NK Sleep Deprived 20131207\SMI\010 NK 20131207 - Sleep Deprived.idf
Date:	08.08.2014 16:42:40
Version:	BeGaze 3.0.178
Sample Rate:	50
Subject:	010 NK 20131207 - Sleep Deprived
Description:	Run1

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.
Saccade L	1	97	6085446595	6085466594	19999	351.09	321.40	349.45	313.80	0.46	60.74	0.00	23.15	328.25	-1386.85	685.77
Saccade L	1	98	6086225747	6086385495	159748	407.23	329.20	355.16	466.77	93.62	1812.41	0.88	586.03	45294.65	-45036.57	31874.43
Saccade L	1	99	6086545376	6086565343	19967	348.28	374.00	376.92	312.82	2.27	195.46	0.00	113.93	4142.94	-4291.35	3767.03
Saccade L	1	100	6087804143	6087983742	179599	322.77	308.65	21.86	467.90	32.17	575.55	1.00	179.14	14045.56	-13110.41	5231.69
Saccade L	1	101	6088083691	6088323499	239808	76.98	433.60	1.91	0.00	131.34	1903.18	0.83	547.70	47158.35	-38385.99	16369.25
Saccade L	1	102	6088882824	6088903018	20194	370.99	324.64	400.30	348.58	0.57	96.70	1.00	28.23	2320.53	-2358.80	1590.30
Saccade L	1	103	6089242466	6089262241	19775	367.42	310.00	367.57	308.06	0.88	131.15	1.00	44.27	32.77	-3154.61	1347.11
Saccade L	1	104	6089641974	6089661969	19995	758.77	385.31	380.07	289.94	15.43	2078.64	0.00	771.87	24703.69	-51448.89	33590.57
Saccade L	1	105	6090420994	6090441051	20057	394.70	355.64	394.93	356.90	0.09	5.92	1.00	4.43	57.43	-66.23	57.98
Saccade L	1	106	6092918364	6092938242	19878	350.23	314.30	350.89	314.76	0.03	2.33	1.00	1.37	4.48	-21.08	10.75
Saccade L	1	107	6093098389	6093118065	19676	346.83	355.10	341.40	428.70	1.91	188.52	1.00	96.89	4679.42	-4319.56	3100.21
Saccade L	1	108	6094496900	6094616324	119424	337.67	361.80	335.49	444.94	50.23	1689.38	1.00	420.60	40929.30	-42189.05	11731.84
Saccade L	1	109	6095595641	6095615325	19684	339.86	343.89	334.79	416.27	1.56	185.36	1.00	79.06	4396.80	-4226.39	3788.38
Saccade L	1	110	6098092808	6098112445	19637	315.83	321.54	315.85	322.90	0.06	3.51	0.00	3.26	12.67	-11.64	9.66
Saccade L	1	111	6098592270	6098611947	19677	390.02	332.29	387.69	335.14	0.15	9.42	1.00	7.75	91.99	-25.11	61.96
Saccade L	1	112	6098731806	6098751679	19873	384.20	354.68	362.66	415.45	1.58	164.73	1.00	79.67	3919.27	-2519.39	3223.90
Saccade L	1	113	6099910500	6099930451	19951	371.33	354.20	371.97	356.86	0.12	7.01	1.00	6.12	51.99	-10.98	35.29
Saccade L	1	114	6100729577	6100990270	260693	364.23	370.80	327.23	463.54	168.72	2502.48	0.31	647.22	60181.81	-40787.94	20033.72
Saccade L	1	115	6101208954	6101229018	20064	330.82	373.86	335.70	312.42	2.04	161.42	0.00	101.70	3817.25	-3629.62	3134.79
Saccade L	1	116	6101528595	6101548598	20003	350.35	329.42	344.41	417.10	1.94	224.50	1.00	96.79	5588.29	-5203.13	4085.75
Saccade L	1	117	6102028070	6102048084	20014	330.93	435.78	326.49	345.73	2.23	230.30	1.00	111.62	5629.63	-4352.95	3484.38
Saccade L	1	118	6104025812	6104145695	119883	349.77	314.92	373.11	444.11	50.32	1706.52	0.83	419.74	42366.43	-42290.60	23073.60
Saccade L	1	119	6104505352	6104545373	40021	337.99	414.30	359.54	306.94	2.94	182.11	1.00	73.43	4466.50	-4265.63	2884.78
Saccade L	1	120	6105444329	6105464226	19897	384.71	338.58	385.27	341.26	0.20	17.17	1.00	10.03	1552.08	3.14	586.06
